date,ISIN,ticker,name,Country,event_type,rank_final,rank_prev,ric
2019-05-01,SE0007871645,KINDsd-B.ST,BYSYK JQ KINDRED GROUP SE,SE,DELETE,652,595,KINDsdb.ST
2019-05-01,NO0003028904,SBST-A.OL,SCHIBSTED GRUPPEN,NO,DELETE,634,487,SBSTA.OL
2019-05-01,CH0267291224,SRCG.SW,BVSS Z SUNRISE,CH,DELETE,632,590,SRCG.S
2019-05-01,FR0000125585,CASP.PA,CASINO GUICHARD,FR,DELETE,618,593,CASP.PA
2019-05-01,GB0000961622,BBY.L,BALFOUR BEATTY,GB,DELETE,606,584,BALF.L
2019-05-01,CH0008837566,ALLN.SW,ALLREAL HLDG,CH,DELETE,603,576,ALLN.S
2019-05-01,ES0184262212,VIS.MC,VISCOFAN,ES,DELETE,601,580,VIS.MC
2019-05-01,GB0030232317,PAGE.L,PAGEGROUP PLC,GB,ADD,599,641,PAGE.L
2019-05-01,GB0001826634,DPLM.L,DIPLOMA,GB,ADD,597,616,DPLM.L
2019-05-01,DK0010219153,ROCK-B.CO,ROCKWOOL B,DK,ADD,593,623,ROCKb.CO
2019-05-01,DE000A13SX22,HLE.DE,BSHYK HLE. DEGC HELLA,DE,ADD,586,647,HLE.DE
2019-05-01,SE0006826046,EVOG.ST,BWDBJ AN EVOLUTION GAMING GROUP SE,SE,ADD,575,651,EVOG.ST
2019-05-01,GB0059822006,DLGS.DE,DLGS. DET DIALOG SEMICON,DE,ADD,555,619,DLGS.DE
2019-05-01,AT0000A18XM4,AMS.SW,BPF AMS AG,CH,ADD,497,638,AMS.S
2019-05-01,CH0011795959,DOKA.SW,dormakaba,CH,ADD,600,609,DOKA.S
2019-08-01,GB0009292243,VCT.L,VICTREX,GB,DELETE,615,589,VCTX.L
2019-08-01,BE0003826436,TNET.BR,BLKSK BLKSK TELENET GRP HLDG,BE,DELETE,617,585,TNET.BR
2019-08-01,CH0000816824,OERL.SW,OC OERLIKON,CH,DELETE,618,580,OERL.S
2019-08-01,FI0009005870,KCR-A.HE,BWFP KONECRANES,FI,DELETE,652,573,KCRA.HE
2019-08-01,SE0000862997,BILL.ST,BILLERUDKORSNAS,SE,DELETE,629,593,BILL.ST
2019-08-01,GB0004065016,HMSO.L,HAMMERSON,GB,DELETE,639,549,HMSO.L
2019-08-01,NL0010558797,OCI.AS,BDTZK C OCI,NL,DELETE,604,599,OCI.AS
2019-08-01,PTBCP0AM0015,BCP.LS,BZCNN BCO COMERCIAL PORTUGUES,PT,DELETE,626,572,BCP.LS
2019-08-01,BE0003790079,BAR.BR,BARCO,BE,ADD,600,609,BAR.BR
2019-08-01,GB00B53P2009,JUP.L,BP EB JUPITER FUND MANAGEMENT,GB,DELETE,624,575,JUP.L
2019-08-01,DE0007010803,RAA.DE,RAAG. RATIONAL,DE,ADD,596,604,RAAG.DE
2019-08-01,GB00B23K0M20,CPI.L,BKM CAPITA GRP,GB,ADD,576,610,CPI.L
2019-08-01,FO0000000179,BAKK-A.OL,BT I BAKKAFROST NO,NO,ADD,589,614,BAKKA.OL
2019-08-01,SE0005999836,AF-B.ST,BNJ FM AF POYRY B SE,SE,ADD,591,622,AFb.ST
2019-08-01,FR0000031122,AF.PA,AIR ANCE-KLM,FR,ADD,563,603,AIRF.PA
2019-08-01,NL0012866412,BESI.AS,BGSCK SI.AS NLJ BE SEMICONDUCTOR,BE,ADD,592,657,BESI.AS
2019-08-01,GB0006215205,NEX.L,NATIONAL EXPRESS GRP,GB,ADD,594,607,NEX.L
2019-08-01,IT0005278236,PIRC.MI,BZZHK Q PIRELLI & C. S.P.A. IT,IT,ADD,595,606,PIRC.MI
2019-08-01,CH0011795959,DOKA.SW,dormakaba,CH,ADD,599,617,DOKA.S
2019-11-01,GB00B63QSB39,GRG.L,BQSB GREGGS,GB,DELETE,602,550,GRG.L
2019-11-01,SE0011205194,WIHL.ST,BFZPW D WIHLBORGS FASTIGHETER SE,SE,DELETE,638,598,WIHL.ST
2019-11-01,DK0060477503,TOP.CO,BP TOPDANMARK,DK,DELETE,628,588,TOP.CO
2019-11-01,IT0005278236,PIRC.MI,BZZHK Q PIRELLI & C. S.P.A. IT,IT,DELETE,621,595,PIRC.MI
2019-11-01,ES0125220311,ANA.MC,ACCIONA S.A.,ES,DELETE,615,593,ANA.MC
2019-11-01,SE0007074844,WALL-B.ST,BXVMBK WALLENSTAM B SE,SE,DELETE,614,583,WALLb.ST
2019-11-01,IE0000669501,GL9.IR,Z GLANBIA IE,IE,DELETE,613,560,GL9.I
2019-11-01,GB00BVGBWW93,AGRP.L,BV WW GBUR ASSURA,GB,ADD,600,614,AGRP.L
2019-11-01,GB00BVC3CB83,JLG.L,BVCCB Y JOHN LAING GROUP,GB,DELETE,601,600,JLG.L
2019-11-01,GB00BF5H9P87,GPE.L,BFHP GREAT PORTLAND ESTATES,GB,ADD,593,607,GPOR.L
2019-11-01,SE0000489098,SWEC-B.ST,BWTL B SWECO B SE,SE,ADD,590,646,SWECb.ST
2019-11-01,DE000A161408,HFG.DE,BYWHS HFGG. DEDB HELLOFRESH AG,DE,ADD,588,612,HFGG.DE
2019-11-01,GB0002869419,BYG.L,X BIG YELLOW GROUP,GB,ADD,581,611,BYG.L
2019-11-01,ES0184696104,MASM.MC,BHSX H MASMOVIL IBERCOM ES,ES,ADD,578,605,MASM.MC
2019-11-01,NO0010844038,ADE-B.OL,BJDP BV ADEVINTA NO,NO,ADD,571,712,ADEB.OL
2019-11-01,GB00BYZFZ918,SOPH.L,BYZFZ JF SOPHOS,GB,ADD,568,696,SOPH.L
2019-11-01,GB00B0WMWD03,QQ.L,BWMWD BWMWD QINETIQ GRP,GB,ADD,598,625,QQ.L
2020-02-03,DE000BFB0019,B4B.DE,BDQT BB. METRO AG,DE,DELETE,603,556,B4B.DE
2020-02-03,LU0075646355,SUBC.OL,SUBSEA,NO,DELETE,606,576,SUBC.OL
2020-02-03,PLBZ00000044,SPL1.WA,SANTANDER BANK POLSKA PL,,DELETE,608,580,SPL1.WA
2020-02-03,IT0001078911,ITPG.MI,PG.MI ITE INTERPUMP GRP IT,IT,DELETE,613,579,ITPG.MI
2020-02-03,FR0000031122,AF.PA,AIR ANCE-KLM,FR,DELETE,656,600,AIRF.PA
2020-02-03,IE00BF0L3536,AIBG.I,BFL AIB GROUP,IE,DELETE,629,575,AIBG.I
2020-02-03,GB0004065016,HMSO.L,HAMMERSON,GB,DELETE,620,524,HMSO.L
2020-02-03,FR0004035913,ILD.PA,ILIAD,FR,DELETE,625,464,ILD.PA
2020-02-03,GB00B15FWH70,CINE.L,BFWH BFWH CINEWORLD GROUP,GB,DELETE,626,555,CINE.L
2020-02-03,FR0000130395,RCOP.PA,REMY COINTREAU,FR,DELETE,635,591,RCOP.PA
2020-02-03,IT0005252140,SPMI.MI,BDZZRW SAIPEM,IT,DELETE,617,566,SPMI.MI
2020-02-03,FR0012757854,SPIE.PA,BYZFYS F SPIE,FR,DELETE,601,596,SPIE.PA
2020-02-03,CH0363463438,IDIA.SW,BFYK IDORSIA LIMITED,CH,ADD,581,609,IDIA.S
2020-02-03,GB00BYRJ5J14,PHP.L,BYRJJ BB PRIMARY HEALTH PROPS.,GB,ADD,599,602,PHP.L
2020-02-03,GB00BM7S7K96,OSB.L,BMSK D ONESAVINGS BANK,GB,ADD,600,603,OSBO.L
2020-02-03,GB00BF5H9P87,GPE.L,BFHP GREAT PORTLAND ESTATES,GB,ADD,549,601,GPOR.L
2020-02-03,GB00BG11K365,RDW.L,BGK REDROW,GB,ADD,561,607,RDW.L
2020-02-03,LU0775917882,GYC.DE,BKX GYC. LUL GRAND CITY PROPERTIES,DE,ADD,574,620,GYC.DE
2020-02-03,SE0007074844,WALL-B.ST,BXVMBK WALLENSTAM B SE,SE,ADD,567,615,WALLb.ST
2020-02-03,DK0010287234,LUN.CO,H. LUNDBECK,DK,ADD,582,631,LUN.CO
2020-02-03,SE0009554454,SBB-B.ST,BDY T SAMHALLSBYGGNADSBOL AGET NORD SE,SE,ADD,585,835,SBBb.ST
2020-02-03,AT0000A21KS2,IMFI.VI,BFZBQ IMMOFINANZ,AT,ADD,589,614,IMFI.VI
2020-02-03,SE0005999836,AF-B.ST,BNJ FM AF POYRY B SE,SE,ADD,595,641,AFb.ST
2020-02-03,SE0011205194,WIHL.ST,BFZPW D WIHLBORGS FASTIGHETER SE,SE,ADD,577,608,WIHL.ST
2020-05-01,DE000TLX1005,TLX.DE,BFTD TLXGn. TALANX,DE,DELETE,611,584,TLXGn.DE
2020-05-01,DE0007010803,RAA.DE,RAAG. RATIONAL,DE,DELETE,604,532,RAAG.DE
2020-05-01,GB00BYZDVK82,SCT.L,BYZDVK VR SOFTCAT,GB,DELETE,607,596,SCTS.L
2020-05-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,DELETE,673,600,SSPG.L
2020-05-01,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,DELETE,609,549,SRAIL.S
2020-05-01,CH0002432174,BUCN.SW,BZBW BZBW BU ER INDUSTRIES,CH,DELETE,615,590,BUCN.S
2020-05-01,FR0000125585,CASP.PA,CASINO GUICHARD,FR,DELETE,646,593,CASP.PA
2020-05-01,IT0005218380,BAMI.MI,BYMDK BANCO BPM,IT,DELETE,619,550,BAMI.MI
2020-05-01,CH0011108872,MOBN.SW,BBV BBV MOBIMO HLDG,CH,DELETE,627,577,MOBN.S
2020-05-01,DE000TUAG000,TUIT.L,BLJN TUI,GB,DELETE,632,551,TUIT.L
2020-05-01,GB0009123323,ULE.L,ULTRA ELECTRONICS,GB,DELETE,633,589,ULE.L
2020-05-01,FR0000121725,AVMD.PA,H DASSAULT AVIATION,FR,DELETE,603,560,AVMD.PA
2020-05-01,ES0127797019,EDPR.LS,BGNW EL EDP RENOVAVEIS,PT,DELETE,616,581,EDPR.LS
2020-05-01,FR0012757854,SPIE.PA,BYZFYS F SPIE,FR,ADD,594,698,SPIE.PA
2020-05-01,SE0009554454,SBB-B.ST,BDY T SAMHALLSBYGGNADSBOL AGET NORD SE,SE,DELETE,608,569,SBBb.ST
2020-05-01,DE000HLAG475,HLAG.DE,BYZTSW HLAG. DEFB HAPAG-LLOYD AG,DE,ADD,590,770,HLAG.DE
2020-05-01,DE0005419105,COK.DE,COKG. CANCOM,DE,ADD,593,609,COKG.DE
2020-05-01,AT0000A18XM4,AMS.SW,BPF AMS AG,CH,ADD,405,873,AMS.S
2020-05-01,GB00BYPHNG03,CSPC.L,BYPHNG COUNTRYSIDE PROPERTIES PLC,GB,ADD,530,629,CSPC.L
2020-05-01,SE0006370730,LIFCO-B.ST,BSPY AK LIFCO B SE,SE,ADD,555,604,LIFCOb.ST
2020-05-01,GB00BDVZYZ77,RMG.L,BDVZYZ Y ROYAL MAIL,GB,ADD,569,639,RMG.L
2020-05-01,PLLPP0000011,LPPP.WA,LPP PL,,ADD,574,612,LPPP.WA
2020-05-01,GB0001859296,VTY.L,VISTRY GROUP,GB,ADD,543,637,VTYV.L
2020-05-01,GB00BJ1F4N75,MCRO.L,BJFN EB MICRO FOCUS INTERNATIONAL,GB,ADD,578,608,MCRO.L
2020-05-01,ES0184696104,MASM.MC,BHSX H MASMOVIL IBERCOM ES,ES,ADD,580,602,MASM.MC
2020-05-01,BE0003826436,TNET.BR,BLKSK BLKSK TELENET GRP HLDG,BE,ADD,584,664,TNET.BR
2020-05-01,FR0013227113,SOI.PA,BZTC ET SOITEC,FR,ADD,585,634,SOIT.PA
2020-05-01,SE0007691613,DOMETIC.ST,BYSXJB OZ DOMETIC GROUP AB SE,SE,ADD,586,690,DOMETIC.ST
2020-05-01,JE00BYVQYS01,IWG.L,BYVQYS IWG PLC,GB,ADD,576,665,IWG.L
2020-08-03,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,DELETE,627,595,SRAIL.S
2020-08-03,GB0009292243,VCT.L,VICTREX,GB,DELETE,604,586,VCTX.L
2020-08-03,DE000A161N30,GLJ.DE,BYRKP GLJn. GRENKE N,DE,DELETE,612,581,GLJn.DE
2020-08-03,GB00B1ZBKY84,MONY.L,BZBKY BZBKY MONEYSUPERMARKET COM GP.,GB,DELETE,613,573,MONY.L
2020-08-03,BMG5361W1047,LRE.L,BPYHC C LANCASHIRE HOLDINGS,GB,DELETE,614,600,LRE.L
2020-08-03,FR0000035081,ICAD.PA,BKF ICADE,FR,DELETE,615,571,ICAD.PA
2020-08-03,GB00BDVZYZ77,RMG.L,BDVZYZ Y ROYAL MAIL,GB,DELETE,630,587,RMG.L
2020-08-03,FI4000440664,NELES.HE,BLFRR NELES,FI,DELETE,651,380,NELES.HE
2020-08-03,FR0000121725,AVMD.PA,H DASSAULT AVIATION,FR,DELETE,637,574,AVMD.PA
2020-08-03,GB00BVC3CB83,JLG.L,BVCCB Y JOHN LAING GROUP,GB,DELETE,641,577,JLG.L
2020-08-03,JE00BYVQYS01,IWG.L,BYVQYS IWG PLC,GB,DELETE,643,599,IWG.L
2020-08-03,DE000WAF3001,WAFGn.DE,BYY WAFGn. SILTRONIC,DE,DELETE,649,580,WAFGn.DE
2020-08-03,DE0005470306,EVD.DE,EVDG. DEW CTS EVENTIM,DE,DELETE,602,564,EVDG.DE
2020-08-03,AT0000641352,CAIV.VI,CA IMMOBILIEN ANLAGEN,AT,DELETE,631,591,CAIV.VI
2020-08-03,GB0007323586,RSW.L,V RENISHAW,GB,ADD,598,662,RSW.L
2020-08-03,DE0008232125,LHA.DE,LHAG. LUFTHANSA,DE,DELETE,607,540,LHAG.DE
2020-08-03,CH0002432174,BUCN.SW,BZBW BZBW BU ER INDUSTRIES,CH,ADD,592,623,BUCN.S
2020-08-03,IT0003261697,AZMT.MI,BM BM AZIMUT HLDG,IT,ADD,593,609,AZMT.MI
2020-08-03,FI0009014575,MOCORP.HE,BFNX BFNX METSO OUTOTEC,FI,ADD,331,885,MOCORP.HE
2020-08-03,GB00B2QPKJ12,FRES.L,BQPKJ EB FRESNILLO,GB,ADD,493,621,FRES.L
2020-08-03,SE0000112385,SAAB-B.ST,SAAB B,SE,ADD,529,602,SAABb.ST
2020-08-03,PLLPP0000011,LPPP.WA,LPP PL,,ADD,551,603,LPPP.WA
2020-08-03,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,ADD,557,614,SOPR.PA
2020-08-03,DE000A2GS401,SOWGn.DE,BFWX SOWGn. SOFTWARE,DE,ADD,568,605,SOWGn.DE
2020-08-03,SE0012116390,NENT-B.ST,BHWV O NORDIC ENTERTAINMENT GROUP B SE,SE,ADD,539,635,NENTb.ST
2020-08-03,GB0004726096,SPT.L,SPIRENT COMMUNICATIONS,GB,ADD,579,639,SPT.L
2020-08-03,PLPGNIG00014,PGN.WA,BL BL POLISH OIL AND GAS PL,,ADD,584,633,PGN.WA
2020-08-03,SE0007491303,BRAV.ST,BZDP JU BRAVIDA HOLDING AB SE,SE,ADD,585,619,BRAV.ST
2020-08-03,SE0005127818,SAGA-B.ST,BMPK KV SAGAX B SE,SE,ADD,586,606,SAGAb.ST
2020-08-03,GB0009123323,ULE.L,ULTRA ELECTRONICS,GB,ADD,587,655,ULE.L
2020-08-03,GB00BYZDVK82,SCT.L,BYZDVK VR SOFTCAT,GB,ADD,590,644,SCTS.L
2020-08-03,CH0014284498,SFZN.SW,SIEGFRIED R,CH,ADD,572,607,SFZN.S
2020-10-01,IT0003261697,AZMT.MI,BM BM AZIMUT HLDG,IT,DELETE,623,593,AZMT.MI
2020-10-01,AT0000730007,ANDR.VI,BWVF ANDRITZ,AT,DELETE,605,554,ANDR.VI
2020-10-01,GB00B1H0DZ51,TCAP.L,BHDZ TP ICAP,GB,DELETE,696,547,TCAPI.L
2020-10-01,GB00B132NW22,ASHM.L,BNW BNW ASHMORE GRP,GB,DELETE,609,563,ASHM.L
2020-10-01,PLPGNIG00014,PGN.WA,BL BL POLISH OIL AND GAS PL,,DELETE,614,584,PGN.WA
2020-10-01,IE0000669501,GL9.IR,Z GLANBIA IE,IE,DELETE,618,543,GL9.I
2020-10-01,FR0000120685,CNAT.PA,BHDJL NATIXIS,FR,DELETE,619,577,CNAT.PA
2020-10-01,GB00BYZDVK82,SCT.L,BYZDVK VR SOFTCAT,GB,DELETE,621,590,SCTS.L
2020-10-01,AT0000606306,RBIV.VI,BT BT RAIFFEISEN BANK INTERN IONAL AT,AT,DELETE,624,564,RBIV.VI
2020-10-01,DE0005419105,COK.DE,COKG. CANCOM,DE,DELETE,640,565,COKG.DE
2020-10-01,DK0010287234,LUN.CO,H. LUNDBECK,DK,DELETE,629,578,LUN.CO
2020-10-01,DK0060542181,ISS.CO,BKJRT ISS AS DK,DK,DELETE,630,559,ISS.CO
2020-10-01,GB0007973794,SRP.L,SERCO GRP,GB,DELETE,632,531,SRP.L
2020-10-01,GB0007668071,CBG.L,CLOSE BROTHERS GRP,GB,DELETE,635,594,CBRO.L
2020-10-01,GB0000961622,BBY.L,BALFOUR BEATTY,GB,DELETE,639,597,BALF.L
2020-10-01,GB0009123323,ULE.L,ULTRA ELECTRONICS,GB,DELETE,650,587,ULE.L
2020-10-01,GB00BH3VJ782,NETW.L,BHVJ OO NETWORK INTERNATIONAL HOLDINGS,GB,DELETE,693,582,NETW.L
2020-10-01,GB00B0WMWD03,QQ.L,BWMWD BWMWD QINETIQ GRP,GB,DELETE,625,570,QQ.L
2020-10-01,DK0060854669,RILB-A.CO,BFKD Z RINGKJOBING LANDBOBANK DK,DK,DELETE,602,596,RILBA.CO
2020-10-01,NO0010715139,SCA-A.OL,BQSSWW N SCATEC SOLAR NO,NO,ADD,597,720,SCAA.OL
2020-10-01,GB00BFZZM640,SFOR.L,BFZZM Z S CAP. ORD SHS,GB,ADD,600,655,SFOR.L
2020-10-01,PLLPP0000011,LPPP.WA,LPP PL,,DELETE,601,551,LPPP.WA
2020-10-01,GB0031698896,WMH.L,WILLIAM HILL,GB,ADD,434,812,WMH.L
2020-10-01,GB00BJ62K685,PETSP.L,BJK PETS HOME PLC,AT,ADD,524,620,PETSP.L
2020-10-01,DE0005493365,HYQ.DE,BXLF HYQGn. HYPOPORT FINANCE,DE,ADD,530,626,HYQGn.DE
2020-10-01,DE0005470306,EVD.DE,EVDG. DEW CTS EVENTIM,DE,ADD,538,602,EVDG.DE
2020-10-01,JE00BYVQYS01,IWG.L,BYVQYS IWG PLC,GB,ADD,543,643,IWG.L
2020-10-01,DE0008232125,LHA.DE,LHAG. LUFTHANSA,DE,ADD,545,607,LHAG.DE
2020-10-01,DE000A288904,COP1n.DE,BMYCH COPn. COMPUGROUP MEDICAL,DE,ADD,558,644,COP1n.DE
2020-10-01,GB00BDVZYZ77,RMG.L,BDVZYZ Y ROYAL MAIL,GB,ADD,528,630,RMG.L
2020-10-01,LU1250154413,ADJ.DE,BYNXBZ ADJ. ADO PROPERTIES,DE,ADD,569,603,ADJ.DE
2020-10-01,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,ADD,570,627,SRAIL.S
2020-10-01,GB00BV9FP302,CCC.L,BVFP AA COMPUTACENTER,GB,ADD,572,617,CCC.L
2020-10-01,DE000A0TGJ55,VAR1.DE,VAR. DECA VARTA AG,DE,ADD,578,629,VAR1.DE
2020-10-01,SE0007074281,HPOL-B.ST,BXBZB MT HEXPOL B SE,SE,ADD,586,674,HPOLb.ST
2020-10-01,DK0060477503,TOP.CO,BP TOPDANMARK,DK,ADD,588,621,TOP.CO
2020-10-01,GB00BYPHNG03,CSPC.L,BYPHNG COUNTRYSIDE PROPERTIES PLC,GB,ADD,593,682,CSPC.L
2020-10-01,DE000A13SX22,HLE.DE,BSHYK HLE. DEGC HELLA,DE,ADD,598,634,HLE.DE
2020-10-01,GB00BYZN9041,FUTR.L,BYZN HH FUTURE,GB,ADD,565,665,FUTR.L
2020-11-01,FR0012435121,ELIS.PA,BVSS D ELIS,FR,DELETE,609,592,ELIS.PA
2020-11-01,DE000A13SX22,HLE.DE,BSHYK HLE. DEGC HELLA,DE,DELETE,620,598,HLE.DE
2020-11-01,IT0003856405,LDOF.MI,BDJNG LEONARDO,IT,DELETE,625,580,LDOF.MI
2020-11-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,DELETE,634,553,SOPR.PA
2020-11-01,PLPEKAO00016,PEO.WA,PEKAO PL,,DELETE,635,589,PEO.WA
2020-11-01,GB00B63H8491,RR.L,BH ROLLS ROYCE HLDG,GB,DELETE,649,479,RR.L
2020-11-01,JE00B5TT1872,CEY.L,BTT EB CENTAMIN,GB,DELETE,639,504,CEY.L
2020-11-01,SE0000112385,SAAB-B.ST,SAAB B,SE,DELETE,640,577,SAABb.ST
2020-11-01,DE000A2GS401,SOWGn.DE,BFWX SOWGn. SOFTWARE,DE,DELETE,652,571,SOWGn.DE
2020-11-01,GB00BKDTK925,TRN.L,BKDTK JJ TRAINLINE PLC,GB,DELETE,667,596,TRNT.L
2020-11-01,IT0001233417,A2.MI,AA,IT,DELETE,607,594,A2.MI
2020-11-01,DK0060477503,TOP.CO,BP TOPDANMARK,DK,DELETE,638,588,TOP.CO
2020-11-01,SE0011116508,BEIJ-B.ST,BFXQF G BEIJER REF AB SE,SE,DELETE,603,575,BEIJb.ST
2020-11-01,GB0007668071,CBG.L,CLOSE BROTHERS GRP,GB,ADD,595,635,CBRO.L
2020-11-01,IT0003115950,DLG.MI,ITAM LONGHI IT,DE,ADD,599,604,DLG.MI
2020-11-01,GB0007973794,SRP.L,SERCO GRP,GB,ADD,600,632,SRP.L
2020-11-01,GB00B0HZPV38,KAZ.L,BHZPV BHZPV KAZ MINERALS PLC,GB,ADD,550,638,KAZ.L
2020-11-01,AT0000730007,ANDR.VI,BWVF ANDRITZ,AT,ADD,551,605,ANDR.VI
2020-11-01,IE00BD1RP616,BIRG.I,BDRP BANK OF IRELAND GROUP,IE,ADD,569,675,BIRG.I
2020-11-01,DK0060027142,ALK-B.CO,BVLC ALK-ABELLO B DK,DK,ADD,577,606,ALKb.CO
2020-11-01,DK0060854669,RILB-A.CO,BFKD Z RINGKJOBING LANDBOBANK DK,DK,ADD,576,602,RILBA.CO
2020-11-01,FR0000120685,CNAT.PA,BHDJL NATIXIS,FR,ADD,589,619,CNAT.PA
2020-11-01,GB00B132NW22,ASHM.L,BNW BNW ASHMORE GRP,GB,ADD,590,609,ASHM.L
2020-11-01,SE0012454072,AVANZ.ST,BJXMLF AVANZA BANK HLDG,SE,ADD,597,610,AVANZ.ST
2020-11-01,GB0009292243,VCT.L,VICTREX,GB,ADD,598,628,VCTX.L
2020-11-01,GB00B1N7Z094,SAFE.L,BNZ BNZ SAFESTORE HOLDINGS,GB,ADD,583,613,SAFE.L
2021-02-01,GB00BYQ0JC66,BEZ.L,BYQJC BEAZLEY,GB,DELETE,606,557,BEZG.L
2021-02-01,DK0060027142,ALK-B.CO,BVLC ALK-ABELLO B DK,DK,DELETE,602,592,ALKb.CO
2021-02-01,SE0005999836,AF-B.ST,BNJ FM AF POYRY B SE,SE,DELETE,604,566,AFb.ST
2021-02-01,NL0000360618,SBMO.AS,BT SBM OFFSHORE,NL,DELETE,607,573,SBMO.AS
2021-02-01,GB00BYRJ5J14,PHP.L,BYRJJ BB PRIMARY HEALTH PROPS.,GB,DELETE,601,591,PHP.L
2021-02-01,GB0031215220,CCL.L,CARNIVAL,GB,DELETE,621,564,CCL.L
2021-02-01,GB00B2QPKJ12,FRES.L,BQPKJ EB FRESNILLO,GB,DELETE,622,578,FRES.L
2021-02-01,DE0007493991,SAXG.DE,BSS SAXG. DEW STROEER,DE,DELETE,626,598,SAXG.DE
2021-02-01,LU1250154413,ADJ.DE,BYNXBZ ADJ. ADLER GROUP,DE,DELETE,630,570,ADJ.DE
2021-02-01,SE0007491303,BRAV.ST,BZDP JU BRAVIDA HOLDING AB SE,SE,DELETE,631,596,BRAV.ST
2021-02-01,GB0001859296,VTY.L,VISTRY GROUP,GB,DELETE,611,575,VTYV.L
2021-02-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,ADD,599,618,SOPR.PA
2021-02-01,CH0126673539,DKSH.SW,BQPM W DKSH HOLDING,CH,ADD,569,601,DKSH.S
2021-02-01,DK0060542181,ISS.CO,BKJRT ISS AS DK,DK,ADD,595,607,ISS.CO
2021-02-01,DE000A0TGJ55,VAR1.DE,VAR. DECA VARTA AG,DE,ADD,551,633,VAR1.DE
2021-02-01,GB00B0HZPV38,KAZ.L,BHZPV BHZPV KAZ MINERALS PLC,GB,ADD,561,604,KAZ.L
2021-02-01,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,ADD,565,605,SRAIL.S
2021-02-01,DE000A288904,COP1n.DE,BMYCH COPn. COMPUGROUP MEDICAL,DE,ADD,596,616,COP1n.DE
2021-02-01,GB00B63QSB39,GRG.L,BQSB GREGGS,GB,ADD,570,630,GRG.L
2021-02-01,DE0005493365,HYQ.DE,BXLF HYQGn. HYPOPORT FINANCE,DE,ADD,566,603,HYQGn.DE
2021-02-01,GB00BYZDVK82,SCT.L,BYZDVK VR SOFTCAT,GB,ADD,580,625,SCTS.L
2021-02-01,DE0006095003,ECVG.DE,ECVG. ENCAVIS,DE,ADD,581,609,ECVG.DE
2021-02-01,JE00BJ1DLW90,EMG.L,BJDLW MAN GRP,GB,ADD,584,615,EMG.L
2021-02-01,GB0002869419,BYG.L,X BIG YELLOW GROUP,GB,ADD,594,611,BYG.L
2021-02-01,SE0007871645,KINDsd-B.ST,BYSYK JQ KINDRED GROUP SE,SE,ADD,579,655,KINDsdb.ST
2021-03-01,SE0011205194,WIHL.ST,BFZPW D WIHLBORGS FASTIGHETER SE,SE,DELETE,608,572,WIHL.ST
2021-03-01,DE000A0Z2ZZ5,FNTN.DE,BSKS FNTGn. FREENET,DE,DELETE,603,593,FNTGn.DE
2021-03-01,FI0009000277,TIETO.HE,TIETOEVRY,FI,DELETE,605,571,TIETO.HE
2021-03-01,ES0184262212,VIS.MC,VISCOFAN,ES,DELETE,606,592,VIS.MC
2021-03-01,CH0126673539,DKSH.SW,BQPM W DKSH HOLDING,CH,DELETE,607,569,DKSH.S
2021-03-01,DE000A13SX22,HLE.DE,BSHYK HLE. DEGC HELLA,DE,DELETE,612,588,HLE.DE
2021-03-01,DE000WAF3001,WAFGn.DE,BYY WAFGn. SILTRONIC,DE,DELETE,682,499,WAFGn.DE
2021-03-01,GB0009292243,VCT.L,VICTREX,GB,DELETE,626,578,VCTX.L
2021-03-01,LU0775917882,GYC.DE,BKX GYC. LUL GRAND CITY PROPERTIES,DE,DELETE,627,600,GYC.DE
2021-03-01,DE000A0TGJ55,VAR1.DE,VAR. DECA VARTA AG,DE,DELETE,637,551,VAR1.DE
2021-03-01,DE000A288904,COP1n.DE,BMYCH COPn. COMPUGROUP MEDICAL,DE,DELETE,656,596,COP1n.DE
2021-03-01,GB00BYZDVK82,SCT.L,BYZDVK VR SOFTCAT,GB,DELETE,602,580,SCTS.L
2021-03-01,DE0006095003,ECVG.DE,ECVG. ENCAVIS,DE,DELETE,685,581,ECVG.DE
2021-03-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,DELETE,619,599,SOPR.PA
2021-03-01,GB00BJ62K685,PETSP.L,BJK PETS HOME PLC,AT,DELETE,601,582,PETSP.L
2021-03-01,GB00BLDRH360,OSB.L,BLDRH D OSB GROUP,GB,ADD,597,620,OSBO.L
2021-03-01,GB00BYRJ5J14,PHP.L,BYRJJ BB PRIMARY HEALTH PROPS.,GB,ADD,590,601,PHP.L
2021-03-01,GB0031215220,CCL.L,CARNIVAL,GB,ADD,516,621,CCL.L
2021-03-01,JE00BN574F90,WIZZ.L,BNF WIZZAIR,GB,ADD,547,612,WIZZ.L
